인허가일자,폐업일자,소재지전체주소,도로명전체주소,사업장명,좌표정보(x),좌표정보(y),위생업태명,영업장주변구분명,다중이용업소여부
20000729,20041028,대구광역시 북구 복현동 539-19번지,,페리카나치킨,346098.235,268431.0456,패스트푸드,,N
20150430,20180416,대구광역시 북구 대현동 390-3번지,"대구광역시 북구 대현남로6길 7-2, 1층 (대현동)",별별치킨,345179.6945,265724.3211,통닭(치킨),,N
20001222,20050810,대구광역시 북구 산격동 1382-59번지,,해피투게더,344613.1618,266519.4263,한식,,N
20000804,20030528,대구광역시 북구 산격동 1498-54번지,,장원식당,344704.5097,266942.7809,한식,,N
20000804,20021226,대구광역시 북구 태전동 986번지,,맞선보는날,339302.1817,270658.2301,한식,,N
20000804,20170607,대구광역시 북구 산격동 1216-10번지,대구광역시 북구 산격로 107 (산격동),교촌치킨 산격점,345111.6411,267746.3142,한식,기타,N
20001226,20060509,대구광역시 북구 태전동 1033-6번지,,만남레스구이식당,339741.1372,270907.9024,한식,주택가주변,N
20001229,20181019,대구광역시 북구 읍내동 1201-1번지,"대구광역시 북구 칠곡중앙대로 526, B동 1층 9호 (읍내동, 칠곡공설시장)",청송식당,339879.5588,272453.9863,한식,주택가주변,N
20001230,20080624,대구광역시 북구 구암동 769-4번지,,장우동,341069.1409,272397.4027,분식,,N
20090527,20110602,대구광역시 북구 산격동 843-18번지,,한마음식당,343925.6556,267133.1817,한식,주택가주변,N
20010906,20080430,대구광역시 북구 태전동 995-4번지,,투앤투,339710.0066,271184.176,한식,주택가주변,N
20010910,20170105,대구광역시 북구 침산동 329-2번지,대구광역시 북구 침산로 168 (침산동),마봉숯불갈비,343574.7041,266803.738,한식,결혼예식장주변,Y
20010911,20070117,대구광역시 북구 고성동3가 38-10번지,,조은만남,342983.6366,266044.7659,한식,,N
20010913,20050912,대구광역시 북구 읍내동 1117-2번지,,피터펜치킨,339852.7912,271487.2925,한식,주택가주변,N
20010913,20200622,대구광역시 북구 노원동1가 1-1번지,대구광역시 북구 침산남로 63 (노원동1가),2002레스호프,342850.8238,266648.4915,한식,주택가주변,Y
20010917,20040507,대구광역시 북구 산격동 1393-9번지,,블루하우스,345161.6876,267031.709,한식,,N
20000811,20030620,대구광역시 북구 산격동 1235-1번지,,KPC치킨,345116.7157,267712.3516,한식,,N
20000818,20180622,대구광역시 북구 복현동 337-8번지,대구광역시 북구 복현로 3 (복현동),우리막창,346427.8643,267051.1678,식육(숯불구이),학교정화(상대),N
20000818,20110726,대구광역시 북구 노원동2가 353-1번지,,태평양구이,341917.3516,266530.6275,한식,주택가주변,N
20000819,20090115,대구광역시 북구 침산동 457-31번지,,도큐하우스,342959.3731,266681.2194,패스트푸드,,N
20000822,20050415,대구광역시 북구 산격동 1272-1번지,,토종순대잔치,345293.2196,267816.5875,한식,,N
20000822,20170929,대구광역시 북구 산격동 1321-17번지,대구광역시 북구 대학로 107 (산격동),큰정할매순대국,345401.2813,267196.1599,식육(숯불구이),,N
20000824,20050725,대구광역시 북구 검단동 936-26번지,,칼라레스호프,346139.4244,268526.4348,한식,,N
20000901,20070801,대구광역시 북구 산격동 1327-1번지,,처음처럼,345245.826,267100.8405,한식,,N
20000901,20070227,대구광역시 북구 검단동 1060-7번지,,길손숯막창,346702.8881,269306.7421,한식,,N
20001101,20101101,대구광역시 북구 대현동 281-7번지,,사천냉면숯불갈비,345281.6026,265667.4686,한식,,N
20010918,20130128,대구광역시 북구 산격동 1341-1번지,대구광역시 북구 대학로 85-1 (산격동),준코경북대2호점,345264.4158,267036.7205,한식,,Y
20021009,20141007,대구광역시 북구 노원동2가 319-4번지,대구광역시 북구 팔달로37길 32 (노원동2가),태(泰)안식당,341871.6768,266600.1596,기타,아파트지역,N
20021009,20051006,대구광역시 북구 서변동 1742-10번지,,생라면오케이,343996.1844,270254.308,분식,아파트지역,N
20000814,20081208,대구광역시 북구 복현동 339-24번지,,영진분식,346396.3608,267112.2774,분식,,N
20021021,20051104,대구광역시 북구 서변동 1742번지,,종가네치킨,343978.4234,270284.0055,통닭(치킨),주택가주변,N
20021021,20090820,대구광역시 북구 동천동 925-14번지,,치킨궁,340589.1795,272013.0689,통닭(치킨),주택가주변,N
20021023,20080428,대구광역시 북구 산격동 1203-7번지,,호주가,345034.1123,267961.0985,통닭(치킨),주택가주변,N
20021023,20031110,대구광역시 북구 동변동 664번지,,크린앤쿨,344432.9576,270090.0778,호프/통닭,아파트지역,N
20021024,20051110,대구광역시 북구 동변동 668번지,,강변식당,344442.1043,269991.4587,한식,아파트지역,N
20000907,20061207,대구광역시 북구 태전동 989-3번지,,꽃돼지세상,339553.3564,270646.2576,기타,,N
20001109,20060223,대구광역시 북구 태전동 979-21번지,,유로파,339349.6384,270705.1831,호프/통닭,주택가주변,N
20170822,20190725,대구광역시 달서구 송현동 1034-26번지,"대구광역시 달서구 구마로52길 34, 1층 (송현동)",클라썸(Clawsome),340440.6817,260630.167,기타,,N
20021030,20051122,대구광역시 북구 대현동 483-34번지,,순살치킨,344773.1481,266028.6613,통닭(치킨),주택가주변,N
20021031,20060515,대구광역시 북구 동천동 954-5번지,,산골솥뚜껑삼겹살,340416.6817,272549.5513,한식,기타,N
20021031,20050318,대구광역시 북구 산격동 828-5번지,,백록담,343977.7045,267391.6506,한식,주택가주변,N
20021105,20050804,대구광역시 북구 서변동 1742-9번지,,금수강산,343982.8757,270254.4201,한식,아파트지역,N
20021112,20030513,대구광역시 북구 구암동 798-2번지,,부영김밥,341037.0615,271411.2195,김밥(도시락),주택가주변,N
20021113,20070703,대구광역시 북구 동변동 492번지,,무교동낙지,344526.7042,270173.5248,한식,주택가주변,N
20001102,20070305,대구광역시 북구 칠성동2가 380-4번지,,시카고피자,344123.3362,265733.8146,한식,아파트지역,N
20021118,20031208,대구광역시 북구 산격동 1279-4번지,,해물천지,345522.4523,267389.4109,탕류(보신용),주택가주변,N
20001109,20140127,대구광역시 북구 칠성동2가 412-98번지,대구광역시 북구 칠성로17길 4 (칠성동2가),스마일,344334.829,265482.003,한식,,N
20010112,20050512,대구광역시 북구 관음동 1308-9번지,,황보성 반점,339274.5502,272225.4904,중국식,,N
20170911,20201215,대구광역시 달서구 월성동 1826,"대구광역시 달서구 조암로 32, 8층 801호 (월성동, 신월성미소지움)",비우프,337867.1614,259418.8447,호프/통닭,기타,Y
20021114,20090603,대구광역시 북구 침산동 336-31번지,,대구막창,343523.4922,266907.8353,일식,주택가주변,N
20021121,20051012,대구광역시 북구 구암동 312-1번지,,도미,341342.7328,271566.8406,한식,주택가주변,N
20001107,20041213,대구광역시 북구 연경동 259-3번지,,연경암소숯불가든,345498.4377,274138.2839,한식,주택가주변,N
20100113,20130612,대구광역시 북구 복현동 339-24번지,대구광역시 북구 동북로57길 7 (복현동),미소돈까스,346396.3608,267112.2774,경양식,주택가주변,N
20100113,20170602,대구광역시 북구 구암동 784-3번지,대구광역시 북구 구암로65길 6 (구암동),초막골막창,341515.7556,272300.2104,호프/통닭,주택가주변,N
20100114,20170131,대구광역시 북구 관음동 1323-10번지,대구광역시 북구 관음중앙로 55 (관음동),카페김밥,339270.9422,272042.7604,한식,주택가주변,N
20100114,20150319,대구광역시 북구 산격동 1272-1번지,대구광역시 북구 동북로 155 (산격동),고엔,345293.2196,267816.5875,기타,아파트지역,N
20090714,20191014,대구광역시 북구 읍내동 902번지,대구광역시 북구 칠곡중앙대로110길 20-32 (읍내동),토담,340033.6833,272611.2092,한식,주택가주변,N
20180529,20191017,대구광역시 달서구 송현동 1034-26번지,"대구광역시 달서구 구마로52길 34, 1층 (송현동)",친구,340440.6817,260630.167,한식,,N
20090721,20110328,대구광역시 북구 대현동 281-6번지,,장원식당,345271.8264,265692.8974,분식,기타,N
20090722,20101007,대구광역시 북구 구암동 780-3번지,,탄다무라,341611.6308,272442.1984,한식,주택가주변,N
20090514,20130121,대구광역시 북구 산격동 1397-36번지,대구광역시 북구 대학로15길 11-2 (산격동),수(SOO),345141.6467,267054.3679,호프/통닭,주택가주변,Y
20030526,20041229,대구광역시 북구 노원동2가 375번지,,비전,341785.154,266528.3536,한식,주택가주변,N
20030529,20040831,대구광역시 북구 침산동 1744번지,,부강,342446.9592,267006.3498,한식,주택가주변,N
20100512,20120329,대구광역시 북구 대현동 333-3번지,대구광역시 북구 대현남로서4길 2 (대현동),상남옻닭,345085.0311,265531.9284,한식,주택가주변,N
20001018,20140106,대구광역시 북구 태전동 983-2번지,대구광역시 북구 칠곡중앙대로69길 7-1 (태전동),더도시락,339495.992,270695.9131,한식,,N
20010806,20041005,대구광역시 북구 대현동 270-13번지,,애랑,345489.8212,265763.9759,한식,,N
20010814,20020903,대구광역시 북구 동변동 664번지,,크린앤쿨,344432.9576,270090.0778,한식,주택가주변,N
20010820,20021010,대구광역시 북구 복현동 428-1번지,,토담호프,345999.3313,267256.0273,한식,,N
20010821,20041008,대구광역시 북구 태전동 421-7번지,,시카고 피자,339596.0472,270485.8779,패스트푸드,,N
20010821,20050126,대구광역시 북구 태전동 155-33번지,,어쭈구리,339310.4248,270318.1441,한식,,N
20010822,20050205,"대구광역시 북구 태전동 206-25번지 ,65",,친구야,339354.2994,269984.9611,한식,주택가주변,N
20010824,20070529,대구광역시 북구 복현동 336-26번지,,동아리,346562.1385,267245.3064,한식,기타,N
20010825,20080807,대구광역시 북구 대현동 199-19번지,,동해식당,345330.2578,265901.8259,한식,주택가주변,N
20090821,20110329,대구광역시 북구 태전동 253-3번지 A동,,신3000대포,339322.9117,270569.9936,호프/통닭,주택가주변,N
20010831,20030617,대구광역시 북구 관음동 1297-2번지,,피자뒤몽드,339397.2501,272345.4607,패스트푸드,,N
20010901,20020415,대구광역시 북구 산격동 485-16번지,,우리집,345647.5767,267990.9331,한식,주택가주변,N
20010908,20050608,대구광역시 북구 산격동 1279-4번지,,조선시대구이,345522.4523,267389.4109,한식,,N
20030609,20090916,대구광역시 북구 구암동 780-1번지,,안지랭이곱창,341630.8088,272464.0879,한식,주택가주변,N
20030106,20101011,대구광역시 북구 관음동 1279-6번지,,산골막창,339505.5968,272604.1361,호프/통닭,주택가주변,N
20030113,20040705,대구광역시 북구 산격동 1412-9번지,,대구식당,345089.9906,267029.0342,한식,주택가주변,N
20030116,20070903,대구광역시 북구 칠성동1가 81번지 2층1호,,칠성파크,344743.4898,265078.3535,한식,주택가주변,N
20010830,20070208,대구광역시 북구 산격동 497-9번지,,치키치키,345586.3698,267801.3914,한식,,N
20030212,20180808,대구광역시 북구 읍내동 1373-3번지,대구광역시 북구 구암로17길 12 (읍내동),포천닭칼국수,339875.0519,271466.4045,한식,기타,N
20090625,20111124,대구광역시 북구 서변동 1736-7번지,,주주클럽,343982.8327,270514.7836,한식,주택가주변,N
20021227,20190827,대구광역시 북구 동천동 895-3번지,대구광역시 북구 동암로 102 (동천동),디에스,340873.1342,272651.4085,까페,기타,N
20030616,20101117,대구광역시 북구 구암동 768번지,,놀부집항아리갈비,341089.5792,272499.3846,한식,유흥업소밀집지역,N
20030620,20140129,대구광역시 북구 산격동 1408-16번지,대구광역시 북구 산격로 56-2 (산격동),곰장어와막창,344894.5868,267316.3396,중국식,주택가주변,N
20100414,20100827,대구광역시 북구 노원동2가 42번지,,복찬집,342125.4309,266964.3971,한식,기타,N
20100414,20160929,대구광역시 북구 산격동 489-48번지,대구광역시 북구 대불서길 11 (산격동),맛찬미국수,345687.2425,267902.6078,한식,주택가주변,N
20150610,20170925,대구광역시 북구 서변동 1746-4번지,"대구광역시 북구 호국로43길 28, 1층 (서변동)",뚝배기명가,344001.9673,270147.999,한식,기타,N
20030221,20051229,대구광역시 북구 태전동 253-3번지,,카니레스호프,339322.9117,270569.9936,한식,기타,N
20010915,20120315,대구광역시 북구 읍내동 1357-2번지,대구광역시 북구 대천로9길 32 (읍내동),올로올로숯불치킨,340337.9751,272130.041,패스트푸드,,N
20030311,20161202,대구광역시 북구 동변동 493-3번지,대구광역시 북구 동변로 96 (동변동),BBQ치킨,344593.7496,270171.6555,통닭(치킨),주택가주변,N
20090619,20191021,대구광역시 북구 서변동 1750번지,대구광역시 북구 호국로43길 31 (서변동),파닭에파무쳐(동서변점),343958.9512,270121.8305,통닭(치킨),주택가주변,N
20021007,20040114,대구광역시 북구 구암동 693-6번지,,들꽃이피는마을,340220.4504,270709.1274,한식,기타,N
20090625,20140612,대구광역시 북구 대현동 390-3번지,대구광역시 북구 대현남로6길 7-2 (대현동),장수실비식당,345179.6945,265724.3211,한식,주택가주변,N
20090709,20100813,대구광역시 북구 학정동 927-9번지,,보보스치킨,341331.36,273593.0928,통닭(치킨),주택가주변,N
20110329,20120607,대구광역시 달서구 본동 749번지 (지상1층),"대구광역시 달서구 와룡로 43 (본동,(지상1층))",쿡돈까스,338758.123,260684.3344,패스트푸드,기타,N
20150609,20150701,대구광역시 북구 대현동 14-38번지,"대구광역시 북구 경대로5길 9-7, 1,2층 (대현동)",어바웃타임,345582.3678,266104.9101,경양식,,N
